sample_id,hex_out,float_out,label,prediction,correct,latency_cycles_cnn,latency_us,input_first_fire_time_ns,input_last_fire_time_ns,cnn_result_time_ns
323,0x003fee54,-2.208984,0,0,1,203,1.015,328054,328306,329068
324,0x003feef3,-2.131348,0,0,1,203,1.015,329070,329322,330083
325,0x003feee7,-2.137207,0,0,1,202,1.010,330086,330338,331098
326,0x003feef0,-2.132812,0,0,1,203,1.015,331098,331350,332113
327,0x003fee9b,-2.174316,0,0,1,203,1.015,332114,332366,333128
328,0x003fee7a,-2.190430,0,0,1,203,1.015,333130,333382,334143
329,0x003fee8c,-2.181641,0,0,1,202,1.010,334146,334398,335158
330,0x003feee8,-2.136719,0,0,1,203,1.015,335158,335410,336173
331,0x003fef21,-2.108887,0,0,1,203,1.015,336174,336426,337188
332,0x003feeb5,-2.161621,0,0,1,203,1.015,337190,337442,338203
333,0x003fee1f,-2.234863,0,0,1,202,1.010,338206,338458,339218
334,0x003fee70,-2.195312,0,0,1,203,1.015,339218,339470,340233
335,0x003feed0,-2.148438,0,0,1,203,1.015,340234,340486,341248
336,0x003fef04,-2.123047,0,0,1,203,1.015,341250,341502,342263
337,0x003fee7b,-2.189941,0,0,1,202,1.010,342266,342518,343278
338,0x003fee5b,-2.205566,0,0,1,203,1.015,343278,343530,344293
339,0x003feec0,-2.156250,0,0,1,203,1.015,344294,344546,345308
340,0x003fee51,-2.210449,0,0,1,203,1.015,345310,345562,346323
341,0x003feeb0,-2.164062,0,0,1,202,1.010,346326,346578,347338
342,0x003fee8e,-2.180664,0,0,1,203,1.015,347338,347590,348353
343,0x003fee2b,-2.229004,0,0,1,203,1.015,348354,348606,349368
344,0x003fee1b,-2.236816,0,0,1,203,1.015,349370,349622,350383
345,0x003fee9e,-2.172852,0,0,1,202,1.010,350386,350638,351398
346,0x003fee1b,-2.236816,0,0,1,203,1.015,351398,351650,352413
347,0x003fee7b,-2.189941,0,0,1,203,1.015,352414,352666,353428
348,0x003fee6d,-2.196777,0,0,1,203,1.015,353430,353682,354443
349,0x003fed60,-2.328125,0,0,1,202,1.010,354446,354698,355458
350,0x003fedb3,-2.287598,0,0,1,203,1.015,355458,355710,356473
351,0x003fee8c,-2.181641,0,0,1,203,1.015,356474,356726,357488
352,0x003fedea,-2.260742,0,0,1,203,1.015,357490,357742,358503
353,0x003fee62,-2.202148,0,0,1,202,1.010,358506,358758,359518
354,0x003fee1d,-2.235840,0,0,1,203,1.015,359518,359770,360533
355,0x003fed83,-2.311035,0,0,1,203,1.015,360534,360786,361548
356,0x003fedd0,-2.273438,0,0,1,203,1.015,361550,361802,362563
357,0x003feead,-2.165527,0,0,1,202,1.010,362566,362818,363578
358,0x003fee32,-2.225586,0,0,1,203,1.015,363578,363830,364593
359,0x003fede0,-2.265625,0,0,1,203,1.015,364594,364846,365608
360,0x003fee0f,-2.242676,0,0,1,203,1.015,365610,365862,366623
361,0x003fedef,-2.258301,0,0,1,202,1.010,366626,366878,367638
362,0x003fed90,-2.304688,0,0,1,203,1.015,367638,367890,368653
363,0x003fee17,-2.238770,0,0,1,203,1.015,368654,368906,369668
364,0x003fee2c,-2.228516,0,0,1,203,1.015,369670,369922,370683
365,0x003fed44,-2.341797,0,0,1,202,1.010,370686,370938,371698
366,0x003fed60,-2.328125,0,0,1,203,1.015,371698,371950,372713
367,0x003fedd3,-2.271973,0,0,1,203,1.015,372714,372966,373728
368,0x003fed42,-2.342773,0,0,1,203,1.015,373730,373982,374743
369,0x003feda6,-2.293945,0,0,1,202,1.010,374746,374998,375758
