event_index,event_chunk_id,event_timestamp,event_score_hex,event_batch_index,event_last,event_data_hex,event_output_time_ns,event_valid,event_ready,event_fire
1,76,76,0x0000004b,41,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000005012ffd005,79374,1,1,1
1,76,76,0x0000004b,42,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000002002502201d,79378,1,1,1
1,76,76,0x0000004b,43,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000e016010018,79382,1,1,1
1,76,76,0x0000004b,44,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000001001e00e005,79386,1,1,1
1,76,76,0x0000004b,45,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000001a01a005016,79390,1,1,1
1,76,76,0x0000004b,46,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000a01b01502a,79394,1,1,1
1,76,76,0x0000004b,47,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000012008008012,79398,1,1,1
1,76,76,0x0000004b,48,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000200a01302a,79402,1,1,1
1,76,76,0x0000004b,49,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000001800600a00a,79406,1,1,1
1,76,76,0x0000004b,50,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000001d008ffd015,79410,1,1,1
1,76,76,0x0000004b,51,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffe00501e016,79414,1,1,1
1,76,76,0x0000004b,52,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000001a02202b006,79418,1,1,1
1,76,76,0x0000004b,53,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000b01501b00a,79422,1,1,1
1,76,76,0x0000004b,54,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000ff500b015002,79426,1,1,1
1,76,76,0x0000004b,55,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000801600500b,79430,1,1,1
1,76,76,0x0000004b,56,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000002801b02201d,79434,1,1,1
1,76,76,0x0000004b,57,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000001500d01601b,79438,1,1,1
1,76,76,0x0000004b,58,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000001b00201600b,79442,1,1,1
1,76,76,0x0000004b,59,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000600a00300b,79446,1,1,1
1,76,76,0x0000004b,60,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000001601801a008,79450,1,1,1
1,76,76,0x0000004b,61,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000d01b005006,79454,1,1,1
1,76,76,0x0000004b,62,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000e01d01801e,79458,1,1,1
1,76,76,0x0000004b,63,1,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000e00d01b023,79462,1,1,1
2,77,77,0x0000006d,0,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000015013000010,80774,1,1,1
2,77,77,0x0000006d,1,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000801201a015,80778,1,1,1
2,77,77,0x0000006d,2,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000a010002010,80782,1,1,1
2,77,77,0x0000006d,3,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000001601a01000b,80786,1,1,1
2,77,77,0x0000006d,4,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000006013020006,80790,1,1,1
2,77,77,0x0000006d,5,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000001000effb00d,80794,1,1,1
2,77,77,0x0000006d,6,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000001e02601801a,80798,1,1,1
2,77,77,0x0000006d,7,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000016006018000,80802,1,1,1
2,77,77,0x0000006d,8,0,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000001501e005005,80806,1,1,1
2,77,77,0x0000006d,9,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000022020023016,80810,1,1,1
2,77,77,0x0000006d,10,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffe006003016,80814,1,1,1
